"","Date","Regions","yearmonth","Month","Year","Biomass","Grazing_rate","Filtration_rate","...1","Depth","Sample_depth_surface","Sample_depth_nutr_surface","Sample_depth_bottom","Temperature","Temperature_bottom","Conductivity","Conductivity_bottom","Salinity","Salinity_bottom","Secchi","TurbidityNTU","TurbidityNTU_bottom","TurbidityFNU","TurbidityFNU_bottom","DissolvedOxygen","DissolvedOxygen_bottom","DissolvedOxygenPercent","DissolvedOxygenPercent_bottom","pH","pH_bottom","Chlorophyll","Pheophytin","TotAmmonia","DissAmmonia","DissNitrateNitrite","TotPhos","DissOrthophos","TON","DON","TKN","TotAlkalinity","DissBromide","DissCalcium","TotChloride","DissChloride","DissSilica","TOC","DOC","TDS","TSS","VSS","SAC","SJR","OUT","EXPORT","Index","season","SACmax_mo","OUTmax_mo","SAC_mean_var_m","OUT_mean_var_m","SAC_max_var_m","OUT_max_var_m","SACmax_s","OUTmax_s","SAC_mean_var_s","OUT_mean_var_s","SAC_max_var_s","OUT_max_var_s","SACmax_sm","OUTmax_sm","SAC_max_var_sm","OUT_max_var_sm","lagDissAmmonia","lagSecchi","lagTotPhos","lagDissNitrateNitrite","lagTemperature","lagTurbidityNTU","lagConductivity","lagSAC","lagOUT","lagSJR","lagDissOrthophos","lagIndex","lagSACmax_s","lagOUTmax_s","lagSAC_mean_var_s","lagOUT_mean_var_s","lagSAC_max_var_s","lagOUT_max_var_s","lagSACmax_sm","lagOUTmax_sm","lagSAC_max_var_sm","lagOUT_max_var_sm"
"3126",1988-11-01,"Suisun Bay","1988_11",11,1988,10.0995941205787,2.35535827153474,2.72689041255626,25999.5666666667,9.59553043478261,1,1,12.4285714285714,15.26425,15.1675,19337.5653944874,22986.6666666667,11.3598896140435,13.5528669646695,49.3653846153846,32.5,29.1,NA,NA,8.46,NA,NA,NA,8.1,NA,0.751666666666667,2.646,NA,0.04197472875,0.486536114166667,0.19,0.1320350225,NA,0.2,0.26,NA,NA,NA,NA,7208,12.1831543333333,NA,NA,NA,44.2,5.4,11355.6666666667,1274.33333333333,6619.3,6128.13333333333,6.13,"Autumn",28900,27065,6709.66666666667,9996.43333333333,20140,26142,28900,27065,4036.19565217391,6509.64130434783,20140,26142,12387.7419354839,7230.93548387097,6709.66666666667,9996.43333333333,0.044,32.0740740740741,NA,0.384,20.6998529411765,24.85,15959.4922037226,13287.0967741935,2304.87096774194,1557.41935483871,NA,4.65,16800,5706,1518.47826086957,1973.94565217391,3600,4187,14641.935483871,3731.64516129032,1719.35483870968,2171.90322580645
"3127",1988-12-01,"Suisun Bay","1988_12",12,1988,5.75582281677032,1.36015970184808,1.55407216052799,26186.78,8.96926511627907,NA,NA,NA,11.0428571428571,11.8111111111111,19977.5576036866,25800,11.9981386002069,15.7777890305746,46.7674418604651,19.84,55.4,NA,NA,8.96,NA,NA,NA,7.88,NA,0.81,2.688,NA,0.104,0.436,0.228,0.124,NA,0.3,0.56,NA,NA,NA,NA,8600,10.28,NA,NA,15380,60.6,9.4,12387.7419354839,1371.93548387097,7230.93548387097,7211.74193548387,6.13,"Autumn",21200,22705,3925.16129032258,7538.48387096774,10500,18656,28900,27065,4036.19565217391,6509.64130434783,20140,26142,12387.7419354839,7230.93548387097,6709.66666666667,9996.43333333333,0.024,36.88,NA,0.419,18.80175,15.882,17428.8518268706,11536.6666666667,2250.93333333333,1452,NA,4.65,16800,5706,1518.47826086957,1973.94565217391,3600,4187,14641.935483871,3731.64516129032,1719.35483870968,2171.90322580645
"3128",1988-02-01,"Suisun Bay","1988_2",2,1988,4.50909456415191,1.10220216074433,1.21745553232102,24685.6875,7.53333333333333,NA,NA,NA,11.33125,9.6,13365.5846994536,15842.2222222222,7.8425845217748,9.41889420712264,37.8125,32.7,33.2,NA,NA,9.18,NA,NA,NA,7.88,NA,1.422,1.81666666666667,NA,0.108,0.39,0.146,0.104,NA,0.24,0.44,NA,NA,NA,NA,6410,12.26,NA,NA,11862,22,4.8,12187.9310344828,1388.96551724138,3039.31034482759,10028.3793103448,4.65,"Winter",19300,10534,2214.48275862069,3315.1724137931,5800,6761,37200,37194,4797.25274725275,7391.28571428571,23600,28485,25400,19590.7096774194,10106.4516129032,15236.8387096774,0.134,66,0.175,0.396,16.2490566037736,19.25,18943.4577314903,8129.33333333333,4291.03333333333,1548,0.055,4.65,27500,20140,3187.17391304348,4706.41304347826,12700,18200,15743.8709677419,9454.09677419355,6832.90322580645,7280.58064516129
"3129",1988-03-01,"Suisun Bay","1988_3",3,1988,NA,NA,NA,24785.375,7.23333333333333,NA,NA,NA,14.8625,13.8,17034.9209898629,19233.3333333333,10.0926802504463,11.4909972894387,40.5,41.07,32.35,NA,NA,8.8625,NA,NA,NA,NA,NA,1.837,1.439,NA,0.093,0.498,NA,NA,NA,0.21,0.5,NA,NA,NA,NA,NA,12.29,NA,NA,NA,33.7,5.25,11348.3870967742,2240.64516129032,4480.64516129032,8502.06451612903,4.65,"Winter",15100,9742,1904.1935483871,3358.87096774194,4460,4850,37200,37194,4797.25274725275,7391.28571428571,23600,28485,25400,19590.7096774194,10106.4516129032,15236.8387096774,0.094,57.4038461538462,0.174,0.428,12.2788461538462,21.86,14376.4245890636,15743.8709677419,9454.09677419355,1278.06451612903,0.058,4.65,27500,20140,3187.17391304348,4706.41304347826,12700,18200,15743.8709677419,9454.09677419355,6832.90322580645,7280.58064516129
"3130",1988-04-01,"Suisun Bay","1988_4",4,1988,4.69803599219008,1.66350950530676,1.87921439687603,24885,8.36666666666667,NA,NA,NA,17.4071170124778,16.8888888888889,13725.9198113208,20844.4444444444,8.01403932635563,12.525645413767,51.6481283243088,17.21,24.95,NA,NA,8.7,NA,NA,NA,7.89,NA,2.376,1.791,NA,0.075,0.256,NA,NA,NA,0.25,0.4,NA,NA,NA,NA,NA,12.68,NA,NA,NA,34.2,4.5,16886.6666666667,2145.66666666667,11417.4333333333,8651.96666666667,4.65,"Spring",21100,24210,3351,7218.96666666667,7950,20734,21100,24210,3247.47252747253,4304.51648351648,7950,20734,16886.6666666667,11417.4333333333,3486.12903225806,7218.96666666667,0.146,37.25,0.148,0.306,7.65,24.74,14630.2689317954,25400,19590.7096774194,1482.58064516129,0.094,4.65,37200,37194,4797.25274725275,7391.28571428571,23600,28485,25400,19590.7096774194,10106.4516129032,15236.8387096774
"3131",1988-05-01,"Suisun Bay","1988_5",5,1988,4.88493451982455,1.64229381966339,1.95397380792982,24979.8148148148,7.38888888888889,1,NA,12,17.0895440424846,16.2625,12168.2675413413,16147.7777777778,6.84747120227447,8.87977654934475,42.1551055027202,17.32,28.65,NA,NA,8.5,NA,NA,NA,7.85,NA,1.93625,1.558,NA,0.073,0.257,NA,NA,NA,0.2,0.4,NA,NA,NA,NA,NA,13.24,NA,NA,NA,28.9,3.66666666666667,10973.8709677419,1781.29032258065,4658.64516129032,6351.8064516129,4.65,"Spring",15800,8992,3486.12903225806,3613.74193548387,7430,6783,21100,24210,3247.47252747253,4304.51648351648,7950,20734,16886.6666666667,11417.4333333333,3486.12903225806,7218.96666666667,0.108,37.8125,0.146,0.39,11.33125,32.7,13365.5846994536,12187.9310344828,3039.31034482759,1388.96551724138,0.104,4.65,37200,37194,4797.25274725275,7391.28571428571,23600,28485,25400,19590.7096774194,10106.4516129032,15236.8387096774
"3132",1988-06-01,"Suisun Bay","1988_6",6,1988,3.09939060057935,1.0889261203561,1.23975624023174,25113.0540540541,7.52222222222222,1,NA,11.5714285714286,19.597049882494,18.783125,14500.9090909091,18396.6666666667,8.48905167762469,11.0546080478383,42.1067741216393,26.82,16.75,NA,NA,8.1,NA,NA,NA,7.98,NA,2.03416666666667,1.691,NA,0.065,0.439,0.186,0.126,NA,0.26,0.41,NA,NA,NA,NA,NA,12.47,NA,NA,NA,33.1,6.8,10578.3333333333,1711,3082.06666666667,6014.33333333333,4.65,"Spring",13400,5198,2897.33333333333,2103.86666666667,5490,3368,21100,24210,3247.47252747253,4304.51648351648,7950,20734,16886.6666666667,11417.4333333333,3486.12903225806,7218.96666666667,0.093,40.5,NA,0.498,14.8625,41.07,17034.9209898629,11348.3870967742,4480.64516129032,2240.64516129032,NA,4.65,37200,37194,4797.25274725275,7391.28571428571,23600,28485,25400,19590.7096774194,10106.4516129032,15236.8387096774
"3133",1988-07-01,"Suisun Bay","1988_7",7,1988,4.53684939225488,1.56561094264528,1.81473975690195,25252.6756756757,7.76666666666667,1,NA,11.6428571428571,21.3927053289115,21.00125,16566.2470339999,21415.5555555556,9.74152635922913,12.3258635870889,36.7046574846736,28.19,29.15,NA,NA,7.9,NA,NA,NA,8.08,NA,2.17625,4.013,NA,0.058,0.451,NA,NA,NA,0.29,0.49,NA,NA,NA,NA,NA,12.4,NA,NA,NA,59.7,6.5,14641.935483871,1356.77419354839,3731.64516129032,8155.1935483871,4.65,"Summer",16800,5706,1580.64516129032,2171.90322580645,3600,4187,16800,5706,1518.47826086957,1973.94565217391,3600,4187,14641.935483871,3731.64516129032,1719.35483870968,2171.90322580645,0.075,51.6481283243088,NA,0.256,17.4071170124778,17.21,13725.9198113208,16886.6666666667,11417.4333333333,2145.66666666667,NA,4.65,21100,24210,3247.47252747253,4304.51648351648,7950,20734,16886.6666666667,11417.4333333333,3486.12903225806,7218.96666666667
"3134",1988-08-01,"Suisun Bay","1988_8",8,1988,4.97592548508011,1.69322323417702,1.99037019403204,25395.9411764706,7.76666666666667,1,NA,12.4285714285714,20.6998529411765,20.244375,15959.4922037226,20958.8888888889,9.43440872392484,12.0608552542875,32.0740740740741,24.85,30.2,NA,NA,8.07,NA,NA,NA,7.94,NA,1.348,3.565,NA,0.044,0.384,NA,NA,NA,0.25,0.4,NA,NA,NA,NA,NA,13.2,NA,NA,NA,49.7,5,13287.0967741935,1557.41935483871,2304.87096774194,8961.38709677419,4.65,"Summer",15700,4365,1719.35483870968,1687.16129032258,2700,2250,16800,5706,1518.47826086957,1973.94565217391,3600,4187,14641.935483871,3731.64516129032,1719.35483870968,2171.90322580645,0.073,42.1551055027202,NA,0.257,17.0895440424846,17.32,12168.2675413413,10973.8709677419,4658.64516129032,1781.29032258065,NA,4.65,21100,24210,3247.47252747253,4304.51648351648,7950,20734,16886.6666666667,11417.4333333333,3486.12903225806,7218.96666666667
"3135",1988-09-01,"Suisun Bay","1988_9",9,1988,6.95932088421096,2.3134206390416,2.78372835368438,25579.8,9.33794782608696,1,NA,11.6428571428571,18.80175,19.1690625,17428.8518268706,21161.1111111111,10.4756175742532,12.5053889568217,36.88,15.882,21.2,NA,NA,8.08,NA,NA,NA,8.01,NA,1.09636363636364,3.08,NA,0.024,0.419,NA,NA,NA,0.2,0.34,NA,NA,NA,NA,NA,12.72,NA,NA,NA,53.7,8.1,11536.6666666667,1452,2250.93333333333,8258.73333333333,4.65,"Summer",12700,3940,1246.66666666667,2065.73333333333,1900,3827,16800,5706,1518.47826086957,1973.94565217391,3600,4187,14641.935483871,3731.64516129032,1719.35483870968,2171.90322580645,0.065,42.1067741216393,0.186,0.439,19.597049882494,26.82,14500.9090909091,10578.3333333333,3082.06666666667,1711,0.126,4.65,21100,24210,3247.47252747253,4304.51648351648,7950,20734,16886.6666666667,11417.4333333333,3486.12903225806,7218.96666666667
"3136",1989-01-01,"Suisun Bay","1989_1",1,1989,1.49416000108561,0.37336809064524,0.403423200293115,26325.380952381,8.2,1,NA,11.4285714285714,8.59761904761905,8.4075,22707.1428571429,27720,12.5173053567203,14.4562815415516,29.9285714285714,19.12,9.8,NA,NA,10.34,NA,NA,NA,7.9,NA,0.878181818181818,1.722,NA,0.144,0.4,0.208,0.106,NA,0.34,0.64,NA,NA,NA,NA,6192,13.46,NA,NA,11984,45,7.2,12825.1612903226,1255.16129032258,3603.8064516129,10225.3548387097,6.13,"Winter",18000,10058,3239.35483870968,4795.93548387097,5900,8886,73500,67929,10197,13353.1333333333,37700,45904,43374.1935483871,38928.3225806452,23625.8064516129,28227.064516129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3137",1989-10-01,"Suisun Bay","1989_10",10,1989,5.29178075265339,1.81991005721454,2.11671230106136,27463.8775510204,9.55589189189189,1,1,13.2857142857143,19.1585714285714,18.85,12497.8571428571,NA,7.11503659096635,10.1457142857143,60.3658536585366,28.66,8.25,NA,NA,8.05,NA,NA,NA,7.82,NA,1.24166666666667,1.764,NA,0.0310479135572841,0.406324351666667,NA,0.119072905714286,NA,0.219917254697066,0.35,NA,NA,NA,NA,NA,11.9817536666667,NA,NA,NA,26.3,4.3,14274.1935483871,1400.96774193548,4887.45161290323,10566.8709677419,4.81,"Autumn",21100,17686,4019.35483870968,7171.70967741936,10400,16370,21100,17686,2638.04347826087,4870.42391304348,10400,16370,15396.7741935484,5477.8,4019.35483870968,7171.70967741936,0.045,34.28,NA,0.28,21.0606060606061,22.6,12449.7551810803,18767.7419354839,6162.61290322581,1283.87096774194,NA,6.13,24300,22569,3036.95652173913,4698.61956521739,8800,19789,18767.7419354839,6445.96666666667,4583.33333333333,9024
"3138",1989-11-01,"Suisun Bay","1989_11",11,1989,3.8548383991144,0.929458139541558,1.04080636776089,27602.4761904762,10.6927135135135,NA,NA,NA,15.5785714285714,NA,15872.0952380952,NA,9.37605370703578,NA,54.0487804878049,16.9,8.3,NA,NA,8.6,NA,NA,NA,7.6,NA,1.238,1.128,NA,0.078,0.41,0.122,0.11,NA,0.136114702015184,0.26,NA,NA,NA,NA,5932,10.9,NA,NA,10902,20.8,4.2,14830,1404.33333333333,5477.8,10403.9,4.81,"Autumn",17700,13820,1890,4592.06666666667,3200,9930,21100,17686,2638.04347826087,4870.42391304348,10400,16370,15396.7741935484,5477.8,4019.35483870968,7171.70967741936,0.0417074381818182,30.1333333333333,NA,0.304999725454545,20.3322727272727,22.14,10589.1626381215,18319.3548387097,4468.54838709677,1169.32258064516,0.112229126666667,6.13,24300,22569,3036.95652173913,4698.61956521739,8800,19789,18767.7419354839,6445.96666666667,4583.33333333333,9024
"3139",1989-12-01,"Suisun Bay","1989_12",12,1989,3.42633421059918,0.824662230836723,0.925110236861778,27740,10.5526702702703,1,1,13.6666666666667,12.3034,11.4083333333333,17058.5602920396,NA,10.662364481576,16.76,58.8333333333333,18.04,26.6,NA,NA,9.2,NA,NA,NA,7.8,NA,0.75,1.368,NA,0.140264274166667,0.371672025833333,0.142,0.0984857116666667,NA,0.174262545765378,0.42,NA,NA,NA,NA,5986,10.2500459333333,NA,NA,11106,26,4,15396.7741935484,1381.29032258065,4399.16129032258,10465.1612903226,4.81,"Autumn",18000,6460,1980.64516129032,2838.51612903226,3400,7727,21100,17686,2638.04347826087,4870.42391304348,10400,16370,15396.7741935484,5477.8,4019.35483870968,7171.70967741936,0.024,36.9545454545455,NA,0.37,19.5255102040816,19.1025,12868.1977649422,16463.3333333333,6445.96666666667,1352.66666666667,NA,6.13,24300,22569,3036.95652173913,4698.61956521739,8800,19789,18767.7419354839,6445.96666666667,4583.33333333333,9024
"3140",1989-02-01,"Suisun Bay","1989_2",2,1989,2.94374564306723,0.719568587952353,0.794811323628152,26412.0434782609,7.08888888888889,1,1,10.7142857142857,9.66434782608696,10.230625,21215.8960642998,27311.1111111111,11.3445315733595,13.3861671449044,43.0625,27.78,12.7,NA,NA,10.18,NA,NA,NA,7.96,NA,1.43363636363636,2.302,NA,0.132316970833333,0.529091548333333,0.192,0.10094518,NA,0.3,0.5,NA,NA,NA,NA,8086,13.2770052666667,NA,NA,16080,34.6,6.2,12057.1428571429,1233.92857142857,6378.53571428571,8227.96428571429,6.13,"Winter",14200,12155,3032.5,6359.60714285714,15200,22173,73500,67929,10197,13353.1333333333,37700,45904,43374.1935483871,38928.3225806452,23625.8064516129,28227.064516129,0.04197472875,49.3653846153846,0.19,0.486536114166667,15.26425,32.5,19337.5653944874,11355.6666666667,6619.3,1274.33333333333,0.1320350225,6.13,28900,27065,4036.19565217391,6509.64130434783,20140,26142,12387.7419354839,7230.93548387097,6709.66666666667,9996.43333333333
"3141",1989-03-01,"Suisun Bay","1989_3",3,1989,NA,NA,NA,26529.4782608696,8.48888888888889,1,NA,13.2857142857143,12.8721739130435,12.30625,14483.3927469136,27455.5555555556,6.38084132577756,10.1758241786562,42.125,18,8.8,NA,NA,9.42,NA,NA,NA,7.56,NA,1.0225,1.806,NA,0.076,0.232,0.102,0.05,NA,0.28,0.44,NA,NA,NA,NA,184.4,15.6,NA,NA,415.8,23.8,2.8,43374.1935483871,2023.22580645161,38928.3225806452,10283.9032258065,6.13,"Winter",73500,67929,23625.8064516129,28227.064516129,37700,45904,73500,67929,10197,13353.1333333333,37700,45904,43374.1935483871,38928.3225806452,23625.8064516129,28227.064516129,0.104,46.7674418604651,0.228,0.436,11.0428571428571,19.84,19977.5576036866,12387.7419354839,7230.93548387097,1371.93548387097,0.124,6.13,28900,27065,4036.19565217391,6509.64130434783,20140,26142,12387.7419354839,7230.93548387097,6709.66666666667,9996.43333333333
"3142",1989-04-01,"Suisun Bay","1989_4",4,1989,NA,NA,NA,26652,7.72222222222222,1,1,11.8571428571429,16.6659964032334,16.33125,2558.78640716713,2223.44444444444,1.34671447711976,1.34358329190907,25.9265028513748,14.9,17.5,NA,NA,8.88,NA,NA,NA,7.82,NA,1.65666666666667,3.042,NA,0.0733024741666667,0.275630274166667,0.146,0.0750449866666667,NA,0.18,0.38,NA,NA,NA,NA,1271.8,15.6504432,NA,NA,2421.8,54.6,8.2,21273.3333333333,1915.33333333333,11686.5,10568.4,6.13,"Spring",43400,34361,6967.33333333333,7265.06666666667,25400,28672,43400,34361,4842.41758241758,4819.54945054945,25400,28672,21273.3333333333,11686.5,6967.33333333333,7265.06666666667,0.144,29.9285714285714,0.208,0.4,8.59761904761905,19.12,22707.1428571429,12825.1612903226,3603.8064516129,1255.16129032258,0.106,6.13,73500,67929,10197,13353.1333333333,37700,45904,43374.1935483871,38928.3225806452,23625.8064516129,28227.064516129
"3143",1989-05-01,"Suisun Bay","1989_5",5,1989,1.13099908232982,0.428519349024325,0.452399632931927,26774.9615384615,7.12222222222222,1,NA,11.5,17.9040152054243,17.6026666666667,10558.3431044109,15136.6666666667,5.33853662053358,6.95747058262221,28.3402755269584,24.9,15.3,NA,NA,8.65,NA,NA,NA,7.89,NA,3.79363636363636,2.767,NA,0.055,0.274,NA,NA,NA,0.28,0.39,NA,NA,NA,NA,NA,13.3,NA,NA,NA,38.3,5.3,13799.3548387097,1949.35483870968,7378.61290322581,6371.83870967742,6.13,"Spring",18100,10303,4420.64516129032,3376.96774193548,7240,4922,43400,34361,4842.41758241758,4819.54945054945,25400,28672,21273.3333333333,11686.5,6967.33333333333,7265.06666666667,0.132316970833333,43.0625,0.192,0.529091548333333,9.66434782608696,27.78,21215.8960642998,12057.1428571429,6378.53571428571,1233.92857142857,0.10094518,6.13,73500,67929,10197,13353.1333333333,37700,45904,43374.1935483871,38928.3225806452,23625.8064516129,28227.064516129
"3144",1989-06-01,"Suisun Bay","1989_6",6,1989,0.832622938329239,0.30868255837567,0.333049175331695,26902.0526315789,7.8634,1,1,13.2857142857143,18.9710686862591,18.21875,11659.6995234512,19562.2222222222,6.51742338151136,9.80060377827982,30.6066155740176,20.74,24.4,NA,NA,8.45,NA,NA,NA,7.75,NA,2.33541666666667,3.628,NA,0.0549180758333333,0.303485234166667,NA,0.104116888571429,NA,0.115060274330899,0.35,NA,NA,NA,NA,NA,12.3343832333333,NA,NA,NA,51.1,7.1,13286.6666666667,1583,6155.73333333333,5432.56666666667,6.13,"Spring",15700,10671,3153.33333333333,3864.7,6400,5907,43400,34361,4842.41758241758,4819.54945054945,25400,28672,21273.3333333333,11686.5,6967.33333333333,7265.06666666667,0.076,42.125,0.102,0.232,12.8721739130435,18,14483.3927469136,43374.1935483871,38928.3225806452,2023.22580645161,0.05,6.13,73500,67929,10197,13353.1333333333,37700,45904,43374.1935483871,38928.3225806452,23625.8064516129,28227.064516129
"3145",1989-07-01,"Suisun Bay","1989_7",7,1989,2.42606317916786,0.870992495988124,0.970425271667145,27037.8529411765,7.59576,1,NA,12.4285714285714,21.0606060606061,20.46125,12449.7551810803,18188.8888888889,7.2572701263964,10.3912139158952,34.28,22.6,21.05,NA,NA,8.19,NA,NA,NA,8,NA,2.53583333333333,2.927,NA,0.045,0.28,NA,NA,NA,0.227323971055448,0.46,NA,NA,NA,NA,NA,12.59,NA,NA,NA,38.2,5.9,18767.7419354839,1283.87096774194,6162.61290322581,9709.06451612903,6.13,"Summer",23400,10017,2645.16129032258,3027.1935483871,5200,5481,24300,22569,3036.95652173913,4698.61956521739,8800,19789,18767.7419354839,6445.96666666667,4583.33333333333,9024,0.0733024741666667,25.9265028513748,0.146,0.275630274166667,16.6659964032334,14.9,2558.78640716713,21273.3333333333,11686.5,1915.33333333333,0.0750449866666667,6.13,43400,34361,4842.41758241758,4819.54945054945,25400,28672,21273.3333333333,11686.5,6967.33333333333,7265.06666666667
"3146",1989-08-01,"Suisun Bay","1989_8",8,1989,2.62490051553789,0.933773478978692,1.04996020621516,27166.4545454545,7.64444444444444,1,1,10,20.3322727272727,20.2026666666667,10589.1626381215,14836.6666666667,5.90107865785131,8.41669547497127,30.1333333333333,22.14,21.1,NA,NA,8.36,NA,NA,NA,7.84,NA,1.92454545454545,1.833,NA,0.0417074381818182,0.304999725454545,NA,0.112229126666667,NA,0.250484818683472,0.32,NA,NA,NA,NA,NA,12.7725592363636,NA,NA,NA,37.4,6,18319.3548387097,1169.32258064516,4468.54838709677,11483.9677419355,6.13,"Summer",22900,8899,1932.25806451613,2184.1935483871,3200,3704,24300,22569,3036.95652173913,4698.61956521739,8800,19789,18767.7419354839,6445.96666666667,4583.33333333333,9024,0.055,28.3402755269584,NA,0.274,17.9040152054243,24.9,10558.3431044109,13799.3548387097,7378.61290322581,1949.35483870968,NA,6.13,43400,34361,4842.41758241758,4819.54945054945,25400,28672,21273.3333333333,11686.5,6967.33333333333,7265.06666666667
"3147",1989-09-01,"Suisun Bay","1989_9",9,1989,3.28389536307327,1.14978500522455,1.31355814522931,27299.612244898,8.80624864864865,1,NA,11.2,19.5255102040816,19.458,12868.1977649422,NA,7.8289450098887,12.948,36.9545454545455,19.1025,16.3,NA,NA,7.99,NA,NA,NA,7.87,NA,1.382,1.28875,NA,0.024,0.37,NA,NA,NA,0.18,0.48,NA,NA,NA,NA,NA,12.7,NA,NA,NA,24.9,4.1,16463.3333333333,1352.66666666667,6445.96666666667,10861.7333333333,6.13,"Summer",24300,22569,4583.33333333333,9024,8800,19789,24300,22569,3036.95652173913,4698.61956521739,8800,19789,18767.7419354839,6445.96666666667,4583.33333333333,9024,0.0549180758333333,30.6066155740176,NA,0.303485234166667,18.9710686862591,20.74,11659.6995234512,13286.6666666667,6155.73333333333,1583,0.104116888571429,6.13,43400,34361,4842.41758241758,4819.54945054945,25400,28672,21273.3333333333,11686.5,6967.33333333333,7265.06666666667
"3148",1990-01-01,"Suisun Bay","1990_1",1,1990,5.2519519581806,0.95,1.41802702870876,27858.2941176471,7,1,NA,12.5,9.29352941176471,9.407,8757.11737302579,13416.6666666667,4.79330905326273,6.97105106182125,41.0769230769231,22.98,27.4,NA,NA,10.26,NA,NA,NA,7.78,NA,0.808571428571429,1.198,NA,0.174,0.342,0.144,0.076,NA,0.18,0.54,NA,NA,NA,NA,2994,14,NA,NA,5538,19,1.8,18909.6774193548,1241.93548387097,9885.74193548387,10647.6129032258,4.81,"Winter",36900,31820,9038.70967741935,11405.8709677419,20200,25615,36900,31820,5438.88888888889,8310.6,20200,25615,18909.6774193548,9885.74193548387,9038.70967741935,11405.8709677419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3149",1990-10-01,"Suisun Bay","1990_10",10,1990,3.30133191779627,1.18266336164338,1.32053276711851,29018.3725490196,9.4248,NA,NA,NA,19.7392156862745,19.3111111111111,18083.2549019608,25077.5555555556,10.7544017421531,15.3043114342756,59.8627450980392,30.104,NA,NA,NA,7.98,NA,NA,NA,7.84,NA,1.952,0.906,NA,0.032,0.384,0.154,0.14,NA,0.137421226063743,0.22,NA,NA,NA,NA,7268,11.4,NA,NA,13280,7.2,2,7620.32258064516,993.193548387097,3405.09677419355,3641.51612903226,4.21,"Autumn",8690,5362,985.161290322581,1835.70967741935,1890,3037,12400,12656,1237.9347826087,3712.98913043478,4460,9183,10818.3870967742,6383.45161290323,1462.25806451613,5426.87096774194,0.0126248136016691,32.1858974358974,NA,0.583891235833333,21.3154411764706,14.18,15886.2454145556,13506.4516129032,3965.83870967742,1009,0.154604508571429,4.81,16000,6675,1436.63043478261,1905.64130434783,3730,3791,13838.7096774194,4460.87096774194,1678.38709677419,2125.64516129032
"3150",1990-11-01,"Suisun Bay","1990_11",11,1990,3.82077369997156,0.909631909481088,1.03160889899232,29174.3181818182,10.4785297297297,NA,NA,NA,14.3954545454545,NA,18616.2783159464,NA,11.1112851517817,NA,56.0681818181818,25.588,NA,NA,NA,8.48,NA,NA,NA,7.84,NA,1.468,1.354,NA,0.066,0.354,0.19,0.134,NA,0.24,0.46,NA,NA,NA,NA,7158,10.56,NA,NA,13196,39,5.2,7722.66666666667,1115.33333333333,4494.93333333333,3919.9,4.21,"Autumn",9170,10240,1267.33333333333,3881.83333333333,3260,7386,12400,12656,1237.9347826087,3712.98913043478,4460,9183,10818.3870967742,6383.45161290323,1462.25806451613,5426.87096774194,0.00790804172540083,25.4375,0.22,0.492,21.134347826087,21.611,15160.094464657,13838.7096774194,4460.87096774194,1032.83870967742,NA,4.81,16000,6675,1436.63043478261,1905.64130434783,3730,3791,13838.7096774194,4460.87096774194,1678.38709677419,2125.64516129032
"3151",1990-12-01,"Suisun Bay","1990_12",12,1990,4.24913015374971,1.00034211211747,1.14726514151242,29335.137254902,10.7091891891892,1,NA,12.7142857142857,10.646862745098,10.9314285714286,18583.2822631914,NA,10.9198665744632,13.2628571428571,57.8604651162791,18.4,NA,NA,NA,8.72,NA,NA,NA,7.66,NA,1.03272727272727,2.106,NA,0.15,0.382,0.236,0.128,NA,0.2,0.72,NA,NA,NA,NA,8264,10.6,NA,NA,15160,39,6.8,10818.3870967742,918.41935483871,6383.45161290323,5246.58064516129,4.21,"Autumn",12400,12656,1462.25806451613,5426.87096774194,4460,9183,12400,12656,1237.9347826087,3712.98913043478,4460,9183,10818.3870967742,6383.45161290323,1462.25806451613,5426.87096774194,0.00497142533829902,47.6415094339623,NA,0.401,20.5490566037736,18.522,15663.2151554023,10029.3333333333,2450.16666666667,875.866666666667,NA,4.81,16000,6675,1436.63043478261,1905.64130434783,3730,3791,13838.7096774194,4460.87096774194,1678.38709677419,2125.64516129032
"3152",1990-02-01,"Suisun Bay","1990_2",2,1990,3.64205568826677,0.911387565283886,0.983355035832027,27951.1176470588,8,1,1,12.2857142857143,10.4847058823529,10.197,14891.5,24800,7.98098236662365,9.85582284398853,36.8,21.88,33.6,NA,NA,10.08,NA,NA,NA,7.62,NA,1.01666666666667,1.11,NA,0.193408756666667,0.464730625,0.144,0.103223863333333,NA,0.32,0.58,NA,NA,NA,NA,5302,13.0988965566667,NA,NA,9766,29.4,4.4,13803.5714285714,1365.35714285714,6787.57142857143,10580.5357142857,4.81,"Winter",19100,19492,4203.57142857143,9378.71428571429,8500,18428,36900,31820,5438.88888888889,8310.6,20200,25615,18909.6774193548,9885.74193548387,9038.70967741935,11405.8709677419,0.078,54.0487804878049,0.122,0.41,15.5785714285714,16.9,15872.0952380952,14830,5477.8,1404.33333333333,0.11,4.81,21100,17686,2638.04347826087,4870.42391304348,10400,16370,15396.7741935484,5477.8,4019.35483870968,7171.70967741936
